Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2015-11-17 06:00:00,1083,4,SB_OS,2,South,252,0,,17851,28,9,234,2,6,1,0
2015-11-17 06:00:00,1083,5,SB_MID,2,South,272,0,,17684,15,13,254,0,4,0,1
2015-11-17 06:00:00,1083,6,SB_NS,2,South,310,0,,17422,48,2,289,0,14,1,4
2015-11-17 07:00:00,1083,1,NB_NS,1,North,802,0,,11535,30,7,761,1,22,2,9
2015-11-17 07:00:00,1083,2,NB_MID,1,North,1210,0,,9070,27,8,1169,0,29,4,0
2015-11-17 07:00:00,1083,3,NB_OS,1,North,1198,0,,9316,24,7,1160,1,24,5,1
2015-11-17 07:00:00,1083,4,SB_OS,2,South,584,0,,16568,7,12,567,0,3,1,1
2015-11-17 07:00:00,1083,5,SB_MID,2,South,575,0,,15770,28,16,541,1,16,0,1
2015-11-17 07:00:00,1083,6,SB_NS,2,South,892,0,,14982,48,5,832,0,37,6,12
2015-11-17 08:00:00,1083,1,NB_NS,1,North,957,0,,9505,31,11,901,2,26,4,13
2015-11-17 08:00:00,1083,2,NB_MID,1,North,978,0,,6497,26,11,938,1,24,1,3
2015-11-17 08:00:00,1083,3,NB_OS,1,North,974,0,,6885,36,9,922,1,28,7,5
2015-11-17 08:00:00,1083,4,SB_OS,2,South,600,0,,16034,12,8,585,0,7,0,0
2015-11-17 08:00:00,1083,5,SB_MID,2,South,585,0,,14973,21,18,552,2,11,1,1
2015-11-17 08:00:00,1083,6,SB_NS,2,South,980,0,,14429,38,3,928,4,36,1,8
2015-11-17 09:00:00,1083,1,NB_NS,1,North,783,0,,11267,60,8,711,3,43,4,13
2015-11-17 09:00:00,1083,2,NB_MID,1,North,987,0,,10118,29,5,948,2,26,3,2
2015-11-17 09:00:00,1083,3,NB_OS,1,North,1018,0,,10737,30,9,976,1,31,0,1
2015-11-17 09:00:00,1083,4,SB_OS,2,South,459,0,,16923,15,13,437,1,7,0,1
2015-11-17 09:00:00,1083,5,SB_MID,2,South,511,0,,16643,45,18,469,1,21,2,0
2015-11-17 09:00:00,1083,6,SB_NS,2,South,634,0,,15988,71,4,572,3,41,4,10
2015-11-17 10:00:00,1083,1,NB_NS,1,North,601,0,,13764,62,4,544,4,35,2,12
2015-11-17 10:00:00,1083,2,NB_MID,1,North,678,0,,14936,49,11,630,2,30,3,2
2015-11-17 10:00:00,1083,3,NB_OS,1,North,592,0,,16094,41,4,562,2,24,0,0
2015-11-17 10:00:00,1083,4,SB_OS,2,South,393,0,,16580,53,7,362,2,20,1,1
2015-11-17 10:00:00,1083,5,SB_MID,2,South,462,0,,16507,50,6,433,0,22,1,0
2015-11-17 10:00:00,1083,6,SB_NS,2,South,591,0,,15884,86,7,517,4,42,9,12
2015-11-17 11:00:00,1083,1,NB_NS,1,North,620,0,,14098,69,4,557,5,42,1,11
2015-11-17 11:00:00,1083,2,NB_MID,1,North,643,0,,15262,59,5,597,1,35,3,2
2015-11-17 11:00:00,1083,3,NB_OS,1,North,487,0,,16328,27,1,471,2,13,0,0
2015-11-17 11:00:00,1083,4,SB_OS,2,South,416,0,,16797,17,10,398,1,7,0,0
2015-11-17 11:00:00,1083,5,SB_MID,2,South,545,0,,16102,42,10,508,3,18,5,1
2015-11-17 11:00:00,1083,6,SB_NS,2,South,644,0,,15544,82,5,576,1,46,7,9
2015-11-17 12:00:00,1083,1,NB_NS,1,North,595,0,,14009,50,7,548,1,30,0,9
2015-11-17 12:00:00,1083,2,NB_MID,1,North,595,0,,15128,47,5,559,1,27,1,2
2015-11-17 12:00:00,1083,3,NB_OS,1,North,555,0,,15986,41,2,530,0,22,1,0
2015-11-17 12:00:00,1083,4,SB_OS,2,South,480,0,,16575,12,12,458,4,4,2,0
2015-11-17 12:00:00,1083,5,SB_MID,2,South,572,0,,16121,44,13,534,0,24,1,0
2015-11-17 12:00:00,1083,6,SB_NS,2,South,703,0,,15637,60,6,640,3,35,7,12
2015-11-17 13:00:00,1083,1,NB_NS,1,North,617,0,,13632,62,5,561,5,38,0,8
2015-11-17 13:00:00,1083,2,NB_MID,1,North,577,0,,15251,59,10,530,3,33,1,0
2015-11-17 13:00:00,1083,3,NB_OS,1,North,489,0,,16299,29,2,472,1,14,0,0
2015-11-17 13:00:00,1083,4,SB_OS,2,South,456,0,,16161,29,13,429,1,13,0,0
2015-11-17 13:00:00,1083,5,SB_MID,2,South,577,0,,16108,33,10,545,3,19,0,0
2015-11-17 13:00:00,1083,6,SB_NS,2,South,718,0,,15144,60,6,657,3,40,3,9
2015-11-17 14:00:00,1083,1,NB_NS,1,North,597,0,,14167,84,1,535,2,50,0,9
2015-11-17 14:00:00,1083,2,NB_MID,1,North,557,0,,15561,66,9,510,1,35,2,0
2015-11-17 14:00:00,1083,3,NB_OS,1,North,474,0,,16351,23,1,461,1,11,0,0
2015-11-17 14:00:00,1083,4,SB_OS,2,South,556,0,,15058,32,24,514,0,17,1,0
2015-11-17 14:00:00,1083,5,SB_MID,2,South,669,0,,15573,46,16,621,0,31,0,1
2015-11-17 14:00:00,1083,6,SB_NS,2,South,848,0,,14884,53,11,783,1,42,3,8
2015-11-17 15:00:00,1083,1,NB_NS,1,North,652,0,,12607,100,3,570,2,59,6,12
2015-11-17 15:00:00,1083,2,NB_MID,1,North,573,0,,14421,61,5,530,1,30,5,2
2015-11-17 15:00:00,1083,3,NB_OS,1,North,589,0,,15547,32,4,565,1,19,0,0
2015-11-17 15:00:00,1083,4,SB_OS,2,South,747,0,,14889,27,10,715,2,17,3,0
2015-11-17 15:00:00,1083,5,SB_MID,2,South,759,0,,14317,30,16,719,1,23,0,0
2015-11-17 15:00:00,1083,6,SB_NS,2,South,1136,0,,13167,40,6,1073,2,42,3,10
2015-11-17 16:00:00,1083,1,NB_NS,1,North,1009,0,,10984,58,8,922,4,57,2,16
2015-11-17 16:00:00,1083,2,NB_MID,1,North,693,0,,13422,51,4,649,3,29,6,2
2015-11-17 16:00:00,1083,3,NB_OS,1,North,764,0,,14122,22,2,744,0,17,0,1
2015-11-17 16:00:00,1083,4,SB_OS,2,South,863,0,,14183,16,11,834,1,13,1,3
2015-11-17 16:00:00,1083,5,SB_MID,2,South,842,0,,12955,17,21,806,0,13,1,1
2015-11-17 16:00:00,1083,6,SB_NS,2,South,1431,0,,11568,24,8,1379,1,27,8,8
2015-11-17 17:00:00,1083,1,NB_NS,1,North,1158,0,,9170,33,3,1104,3,35,3,10
2015-11-17 17:00:00,1083,2,NB_MID,1,North,842,0,,11812,26,11,804,3,18,4,2
2015-11-17 17:00:00,1083,3,NB_OS,1,North,823,0,,13196,12,3,809,1,9,1,0
2015-11-17 17:00:00,1083,4,SB_OS,2,South,841,0,,13762,6,12,824,0,4,1,0
2015-11-17 17:00:00,1083,5,SB_MID,2,South,859,0,,12744,8,15,837,0,6,1,0
2015-11-17 17:00:00,1083,6,SB_NS,2,South,1389,0,,11179,16,9,1344,2,16,6,12
2015-11-17 18:00:00,1083,1,NB_NS,1,North,749,0,,13129,23,9,715,2,17,0,6
2015-11-17 18:00:00,1083,2,NB_MID,1,North,640,0,,14567,12,11,618,1,7,1,2
2015-11-17 18:00:00,1083,3,NB_OS,1,North,664,0,,15375,12,5,651,0,8,0,0
2015-11-17 18:00:00,1083,4,SB_OS,2,South,750,0,,15210,3,19,729,0,1,1,0
2015-11-17 18:00:00,1083,5,SB_MID,2,South,803,0,,14460,7,19,777,0,5,1,1
2015-11-17 18:00:00,1083,6,SB_NS,2,South,1189,0,,13389,15,11,1149,0,14,4,11
2015-11-17 19:00:00,1083,1,NB_NS,1,North,424,0,,14875,26,2,405,0,11,0,6
2015-11-17 19:00:00,1083,2,NB_MID,1,North,430,0,,16210,19,8,414,0,6,2,0
2015-11-17 19:00:00,1083,3,NB_OS,1,North,361,0,,17021,25,1,351,0,9,0,0
2015-11-17 19:00:00,1083,4,SB_OS,2,South,396,0,,16984,5,6,387,0,2,0,1
2015-11-17 19:00:00,1083,5,SB_MID,2,South,553,0,,16381,5,11,539,0,3,0,0
2015-11-17 19:00:00,1083,6,SB_NS,2,South,657,0,,15833,18,4,634,0,6,6,7
2015-11-17 20:00:00,1083,1,NB_NS,1,North,332,0,,15755,42,6,309,0,11,3,3
2015-11-17 20:00:00,1083,2,NB_MID,1,North,357,0,,17093,11,5,347,0,3,1,1
2015-11-17 20:00:00,1083,3,NB_OS,1,North,272,0,,17266,7,0,270,0,2,0,0
2015-11-17 20:00:00,1083,4,SB_OS,2,South,236,0,,17252,13,3,230,0,3,0,0
2015-11-17 20:00:00,1083,5,SB_MID,2,South,386,0,,17102,10,5,377,0,3,1,0
2015-11-17 20:00:00,1083,6,SB_NS,2,South,460,0,,16328,13,2,448,0,6,0,4
2015-11-17 21:00:00,1083,1,NB_NS,1,North,259,0,,15856,19,1,250,0,5,0,3
2015-11-17 21:00:00,1083,2,NB_MID,1,North,263,0,,16775,23,2,255,0,4,2,0
2015-11-17 21:00:00,1083,3,NB_OS,1,North,171,0,,17226,29,1,165,0,5,0,0
2015-11-17 21:00:00,1083,4,SB_OS,2,South,121,0,,14715,17,22,97,0,1,1,0
2015-11-17 21:00:00,1083,5,SB_MID,2,South,383,0,,17068,5,16,365,0,2,0,0
2015-11-17 21:00:00,1083,6,SB_NS,2,South,305,0,,16201,23,6,288,1,5,2,3
2015-11-17 22:00:00,1083,1,NB_NS,1,North,178,0,,16440,28,3,166,0,4,1,4
2015-11-17 22:00:00,1083,2,NB_MID,1,North,183,0,,17093,16,1,178,0,1,2,1
2015-11-17 22:00:00,1083,3,NB_OS,1,North,104,0,,17962,0,0,104,0,0,0,0
2015-11-17 22:00:00,1083,4,SB_OS,2,South,81,0,,15288,12,12,68,0,0,1,0
2015-11-17 22:00:00,1083,5,SB_MID,2,South,306,0,,17441,13,9,293,0,4,0,0
2015-11-17 22:00:00,1083,6,SB_NS,2,South,366,0,,16314,8,4,353,0,3,0,6
2015-11-17 23:00:00,1083,1,NB_NS,1,North,101,0,,16716,10,0,98,0,1,0,2
2015-11-17 23:00:00,1083,2,NB_MID,1,North,133,0,,17513,45,1,126,0,5,1,0
2015-11-17 23:00:00,1083,3,NB_OS,1,North,62,0,,17720,0,0,62,0,0,0,0
2015-11-17 23:00:00,1083,4,SB_OS,2,South,47,0,,15567,21,14,32,0,0,1,0
2015-11-17 23:00:00,1083,5,SB_MID,2,South,164,0,,17619,6,8,155,0,1,0,0
2015-11-17 23:00:00,1083,6,SB_NS,2,South,186,0,,17201,27,3,174,0,2,3,4
2015-11-18 00:00:00,1083,1,NB_NS,1,North,55,0,,16217,18,1,52,0,1,0,1
2015-11-18 00:00:00,1083,2,NB_MID,1,North,83,0,,18049,24,0,81,0,2,0,0
2015-11-18 00:00:00,1083,3,NB_OS,1,North,21,0,,18320,48,0,20,0,1,0,0
2015-11-18 00:00:00,1083,4,SB_OS,2,South,11,0,,18636,0,3,8,0,0,0,0
2015-11-18 00:00:00,1083,5,SB_MID,2,South,80,0,,18288,12,1,78,0,1,0,0
2015-11-18 00:00:00,1083,6,SB_NS,2,South,72,0,,17427,28,0,69,1,1,1,0
2015-11-18 01:00:00,1083,1,NB_NS,1,North,26,0,,17532,77,0,24,0,1,1,0
2015-11-18 01:00:00,1083,2,NB_MID,1,North,41,0,,18401,73,0,38,0,1,2,0
2015-11-18 01:00:00,1083,3,NB_OS,1,North,9,0,,16852,0,0,9,0,0,0,0
2015-11-18 01:00:00,1083,4,SB_OS,2,South,6,0,,17130,0,1,5,0,0,0,0
2015-11-18 01:00:00,1083,5,SB_MID,2,South,38,0,,17310,26,1,36,0,1,0,0
2015-11-18 01:00:00,1083,6,SB_NS,2,South,51,0,,17037,59,0,48,0,3,0,0
2015-11-18 02:00:00,1083,1,NB_NS,1,North,30,0,,18343,167,0,25,0,3,2,0
2015-11-18 02:00:00,1083,2,NB_MID,1,North,27,0,,17891,111,0,24,0,1,2,0
2015-11-18 02:00:00,1083,3,NB_OS,1,North,8,0,,18125,0,0,8,0,0,0,0
2015-11-18 02:00:00,1083,4,SB_OS,2,South,10,0,,17306,0,3,7,0,0,0,0
2015-11-18 02:00:00,1083,5,SB_MID,2,South,23,0,,19927,0,2,21,0,0,0,0
2015-11-18 02:00:00,1083,6,SB_NS,2,South,45,0,,17475,133,1,38,0,6,0,0
2015-11-18 03:00:00,1083,1,NB_NS,1,North,32,0,,17700,31,0,31,0,1,0,0
2015-11-18 03:00:00,1083,2,NB_MID,1,North,27,0,,18889,74,0,25,0,1,1,0
2015-11-18 03:00:00,1083,3,NB_OS,1,North,6,0,,19213,0,0,6,0,0,0,0
2015-11-18 03:00:00,1083,4,SB_OS,2,South,9,0,,16759,222,1,6,0,2,0,0
2015-11-18 03:00:00,1083,5,SB_MID,2,South,22,0,,20909,91,1,19,0,2,0,0
2015-11-18 03:00:00,1083,6,SB_NS,2,South,49,0,,17296,143,2,40,0,6,1,0
2015-11-18 04:00:00,1083,1,NB_NS,1,North,51,0,,17593,157,1,42,0,6,2,0
2015-11-18 04:00:00,1083,2,NB_MID,1,North,44,0,,17519,23,0,43,0,1,0,0
2015-11-18 04:00:00,1083,3,NB_OS,1,North,14,0,,18373,0,0,14,0,0,0,0
2015-11-18 04:00:00,1083,4,SB_OS,2,South,8,0,,18993,0,2,6,0,0,0,0
2015-11-18 04:00:00,1083,5,SB_MID,2,South,33,0,,18519,0,1,32,0,0,0,0
2015-11-18 04:00:00,1083,6,SB_NS,2,South,54,0,,17680,56,0,51,0,3,0,0
2015-11-18 05:00:00,1083,1,NB_NS,1,North,175,0,,17067,46,3,162,0,7,1,2
2015-11-18 05:00:00,1083,2,NB_MID,1,North,135,0,,17825,89,3,120,0,8,4,0
2015-11-18 05:00:00,1083,3,NB_OS,1,North,55,0,,18682,18,1,53,0,1,0,0
2015-11-18 05:00:00,1083,4,SB_OS,2,South,42,0,,17460,0,2,40,0,0,0,0
2015-11-18 05:00:00,1083,5,SB_MID,2,South,98,0,,17690,10,7,90,0,0,1,0
2015-11-18 05:00:00,1083,6,SB_NS,2,South,117,0,,17395,43,2,110,0,4,1,0
2015-11-18 06:00:00,1083,1,NB_NS,1,North,312,0,,15919,29,2,291,1,9,0,9
2015-11-18 06:00:00,1083,2,NB_MID,1,North,447,0,,16672,34,3,427,1,13,2,1
2015-11-18 06:00:00,1083,3,NB_OS,1,North,375,0,,16894,19,0,368,0,7,0,0
2015-11-18 06:00:00,1083,4,SB_OS,2,South,240,0,,18197,21,9,224,1,4,1,1
2015-11-18 06:00:00,1083,5,SB_MID,2,South,283,0,,17689,39,20,251,0,10,1,1
2015-11-18 06:00:00,1083,6,SB_NS,2,South,333,0,,17236,54,4,307,0,16,2,4
2015-11-18 07:00:00,1083,1,NB_NS,1,North,829,0,,11474,28,9,787,1,22,1,9
2015-11-18 07:00:00,1083,2,NB_MID,1,North,1104,0,,9011,28,7,1060,2,27,4,3
2015-11-18 07:00:00,1083,3,NB_OS,1,North,1136,0,,9173,23,1,1105,1,25,1,3
2015-11-18 07:00:00,1083,4,SB_OS,2,South,567,0,,16600,19,21,534,0,7,4,1
2015-11-18 07:00:00,1083,5,SB_MID,2,South,518,0,,16075,29,26,476,0,14,1,1
2015-11-18 07:00:00,1083,6,SB_NS,2,South,898,0,,15117,35,8,845,0,28,3,14
2015-11-18 08:00:00,1083,1,NB_NS,1,North,832,0,,6032,37,1,783,4,28,3,13
2015-11-18 08:00:00,1083,2,NB_MID,1,North,1059,0,,6468,26,3,1027,0,23,5,1
2015-11-18 08:00:00,1083,3,NB_OS,1,North,1064,0,,7217,27,4,1028,2,25,4,1
2015-11-18 08:00:00,1083,4,SB_OS,2,South,588,0,,16347,5,10,573,2,3,0,0
2015-11-18 08:00:00,1083,5,SB_MID,2,South,616,0,,15461,29,19,578,0,17,1,1
2015-11-18 08:00:00,1083,6,SB_NS,2,South,974,0,,14947,43,4,917,2,40,2,9
2015-11-18 09:00:00,1083,1,NB_NS,1,North,773,0,,11622,54,5,714,2,37,5,10
2015-11-18 09:00:00,1083,2,NB_MID,1,North,937,0,,10708,44,12,882,1,35,6,1
2015-11-18 09:00:00,1083,3,NB_OS,1,North,995,0,,10926,28,9,954,2,28,0,0
2015-11-18 09:00:00,1083,4,SB_OS,2,South,459,0,,16598,26,10,437,0,11,1,0
2015-11-18 09:00:00,1083,5,SB_MID,2,South,537,0,,16055,39,13,502,1,20,1,0
2015-11-18 09:00:00,1083,6,SB_NS,2,South,651,0,,15549,54,7,596,2,31,4,11
2015-11-18 10:00:00,1083,1,NB_NS,1,North,556,0,,13943,50,7,505,4,26,2,12
2015-11-18 10:00:00,1083,2,NB_MID,1,North,626,0,,15156,72,6,574,1,40,5,0
2015-11-18 10:00:00,1083,3,NB_OS,1,North,593,0,,16034,39,3,567,0,22,1,0
2015-11-18 10:00:00,1083,4,SB_OS,2,South,365,0,,17149,38,8,341,1,11,3,1
2015-11-18 10:00:00,1083,5,SB_MID,2,South,445,0,,16678,47,10,413,1,20,1,0
2015-11-18 10:00:00,1083,6,SB_NS,2,South,588,0,,15871,111,5,508,1,60,5,9
2015-11-18 11:00:00,1083,1,NB_NS,1,North,571,0,,14020,72,2,515,0,39,2,13
2015-11-18 11:00:00,1083,2,NB_MID,1,North,642,0,,15347,59,6,597,0,34,4,1
2015-11-18 11:00:00,1083,3,NB_OS,1,North,505,0,,16482,48,0,479,2,24,0,0
2015-11-18 11:00:00,1083,4,SB_OS,2,South,429,0,,16668,33,15,400,0,13,1,0
2015-11-18 11:00:00,1083,5,SB_MID,2,South,533,0,,16231,54,13,490,1,28,1,0
2015-11-18 11:00:00,1083,6,SB_NS,2,South,616,0,,15350,68,3,558,2,35,7,11
2015-11-18 12:00:00,1083,1,NB_NS,1,North,542,0,,13958,55,4,494,2,30,0,12
2015-11-18 12:00:00,1083,2,NB_MID,1,North,597,0,,15249,49,2,563,3,27,2,0
2015-11-18 12:00:00,1083,3,NB_OS,1,North,530,0,,16169,26,0,515,0,14,0,1
2015-11-18 12:00:00,1083,4,SB_OS,2,South,349,0,,14884,26,43,297,0,8,1,0
2015-11-18 12:00:00,1083,5,SB_MID,2,South,677,0,,16174,30,29,628,0,17,3,0
2015-11-18 12:00:00,1083,6,SB_NS,2,South,706,0,,15649,47,5,656,3,30,3,9
2015-11-18 13:00:00,1083,1,NB_NS,1,North,607,0,,14041,49,8,556,4,27,3,9
2015-11-18 13:00:00,1083,2,NB_MID,1,North,569,0,,15628,74,7,517,1,38,4,2
2015-11-18 13:00:00,1083,3,NB_OS,1,North,513,0,,16275,29,0,498,0,15,0,0
2015-11-18 13:00:00,1083,4,SB_OS,2,South,404,0,,15887,37,21,365,2,15,0,1
2015-11-18 13:00:00,1083,5,SB_MID,2,South,634,0,,16080,32,21,590,3,18,2,0
2015-11-18 13:00:00,1083,6,SB_NS,2,South,762,0,,15545,64,4,696,0,47,2,13
2015-11-18 14:00:00,1083,1,NB_NS,1,North,604,0,,13958,73,8,536,5,40,4,11
2015-11-18 14:00:00,1083,2,NB_MID,1,North,564,0,,15518,62,4,523,1,34,1,1
2015-11-18 14:00:00,1083,3,NB_OS,1,North,485,0,,16505,49,0,461,0,23,1,0
2015-11-18 14:00:00,1083,4,SB_OS,2,South,579,0,,16207,31,11,548,2,16,2,0
2015-11-18 14:00:00,1083,5,SB_MID,2,South,657,0,,16070,26,17,622,1,16,1,0
2015-11-18 14:00:00,1083,6,SB_NS,2,South,839,0,,15063,52,7,774,4,38,6,10
2015-11-18 15:00:00,1083,1,NB_NS,1,North,744,0,,12682,71,6,672,4,52,1,9
2015-11-18 15:00:00,1083,2,NB_MID,1,North,546,0,,14821,49,5,510,1,25,2,3
2015-11-18 15:00:00,1083,3,NB_OS,1,North,545,0,,15755,31,1,525,1,17,0,1
2015-11-18 15:00:00,1083,4,SB_OS,2,South,760,0,,15747,13,18,732,0,10,0,0
2015-11-18 15:00:00,1083,5,SB_MID,2,South,783,0,,14947,31,21,737,1,24,0,0
2015-11-18 15:00:00,1083,6,SB_NS,2,South,1118,0,,14168,38,6,1056,2,40,2,12
2015-11-18 16:00:00,1083,1,NB_NS,1,North,1023,0,,10766,51,5,941,6,50,2,19
2015-11-18 16:00:00,1083,2,NB_MID,1,North,682,0,,13847,56,7,635,0,36,2,2
2015-11-18 16:00:00,1083,3,NB_OS,1,North,712,0,,15036,27,1,692,0,19,0,0
2015-11-18 16:00:00,1083,4,SB_OS,2,South,834,0,,14548,10,21,804,1,8,0,0
2015-11-18 16:00:00,1083,5,SB_MID,2,South,882,0,,13029,19,15,846,3,14,3,1
2015-11-18 16:00:00,1083,6,SB_NS,2,South,1487,0,,11207,25,10,1434,1,29,8,5
2015-11-18 17:00:00,1083,1,NB_NS,1,North,1074,0,,9441,31,11,1026,0,32,1,4
2015-11-18 17:00:00,1083,2,NB_MID,1,North,866,0,,12207,25,8,833,1,18,4,2
2015-11-18 17:00:00,1083,3,NB_OS,1,North,855,0,,13372,22,3,832,0,19,0,1
2015-11-18 17:00:00,1083,4,SB_OS,2,South,873,0,,14378,3,22,847,0,3,0,1
2015-11-18 17:00:00,1083,5,SB_MID,2,South,843,0,,12427,13,18,813,1,10,1,0
2015-11-18 17:00:00,1083,6,SB_NS,2,South,1333,0,,10787,17,12,1283,2,21,2,13
2015-11-18 18:00:00,1083,1,NB_NS,1,North,747,0,,12989,17,11,711,1,9,4,11
2015-11-18 18:00:00,1083,2,NB_MID,1,North,701,0,,13898,19,6,679,1,12,1,2
2015-11-18 18:00:00,1083,3,NB_OS,1,North,727,0,,14569,25,2,707,0,18,0,0
2015-11-18 18:00:00,1083,4,SB_OS,2,South,757,0,,15045,7,12,740,0,5,0,0
2015-11-18 18:00:00,1083,5,SB_MID,2,South,755,0,,14326,7,16,733,0,5,0,1
2015-11-18 18:00:00,1083,6,SB_NS,2,South,1081,0,,12999,14,7,1050,2,11,4,7
2015-11-18 19:00:00,1083,1,NB_NS,1,North,451,0,,14769,24,0,435,0,8,3,5
2015-11-18 19:00:00,1083,2,NB_MID,1,North,452,0,,15905,13,3,442,0,5,1,1
2015-11-18 19:00:00,1083,3,NB_OS,1,North,448,0,,16277,4,3,443,0,2,0,0
2015-11-18 19:00:00,1083,4,SB_OS,2,South,506,0,,16759,8,20,479,0,4,0,3
2015-11-18 19:00:00,1083,5,SB_MID,2,South,653,0,,15972,6,12,637,0,4,0,0
2015-11-18 19:00:00,1083,6,SB_NS,2,South,756,0,,15378,19,7,728,0,12,2,7
2015-11-18 20:00:00,1083,1,NB_NS,1,North,322,0,,15696,16,5,309,0,5,0,3
2015-11-18 20:00:00,1083,2,NB_MID,1,North,346,0,,16643,26,0,336,1,8,1,0
2015-11-18 20:00:00,1083,3,NB_OS,1,North,290,0,,17485,14,2,284,0,4,0,0
2015-11-18 20:00:00,1083,4,SB_OS,2,South,299,0,,17292,23,6,284,1,7,0,1
2015-11-18 20:00:00,1083,5,SB_MID,2,South,443,0,,17127,7,9,431,0,3,0,0
2015-11-18 20:00:00,1083,6,SB_NS,2,South,507,0,,16119,24,3,487,0,10,2,5
2015-11-18 21:00:00,1083,1,NB_NS,1,North,244,0,,16437,33,1,231,0,7,1,4
2015-11-18 21:00:00,1083,2,NB_MID,1,North,276,0,,17450,14,4,268,0,3,1,0
2015-11-18 21:00:00,1083,3,NB_OS,1,North,176,0,,17683,17,0,173,0,3,0,0
2015-11-18 21:00:00,1083,4,SB_OS,2,South,254,0,,17941,4,7,246,0,0,1,0
2015-11-18 21:00:00,1083,5,SB_MID,2,South,324,0,,17828,9,8,313,0,3,0,0
2015-11-18 21:00:00,1083,6,SB_NS,2,South,343,0,,17122,12,3,331,1,4,0,4
2015-11-18 22:00:00,1083,1,NB_NS,1,North,178,0,,16866,28,2,167,0,4,1,4
2015-11-18 22:00:00,1083,2,NB_MID,1,North,202,0,,17629,10,0,200,0,0,2,0
2015-11-18 22:00:00,1083,3,NB_OS,1,North,136,0,,18154,15,2,132,0,2,0,0
2015-11-18 22:00:00,1083,4,SB_OS,2,South,125,0,,17907,8,6,118,0,1,0,0
2015-11-18 22:00:00,1083,5,SB_MID,2,South,257,0,,17809,19,5,247,0,5,0,0
2015-11-18 22:00:00,1083,6,SB_NS,2,South,329,0,,17022,12,3,318,0,2,2,4
2015-11-18 23:00:00,1083,1,NB_NS,1,North,99,0,,17455,10,1,95,0,0,1,2
2015-11-18 23:00:00,1083,2,NB_MID,1,North,129,0,,17879,39,0,124,0,4,1,0
2015-11-18 23:00:00,1083,3,NB_OS,1,North,76,0,,17928,13,1,74,0,1,0,0
2015-11-18 23:00:00,1083,4,SB_OS,2,South,63,0,,18823,0,1,62,0,0,0,0
2015-11-18 23:00:00,1083,5,SB_MID,2,South,145,0,,18542,21,1,141,0,1,2,0
2015-11-18 23:00:00,1083,6,SB_NS,2,South,151,0,,17838,20,0,144,0,2,1,4
2015-11-19 00:00:00,1083,1,NB_NS,1,North,51,0,,17113,39,0,47,0,1,1,2
2015-11-19 00:00:00,1083,2,NB_MID,1,North,81,0,,18532,25,0,79,0,2,0,0
2015-11-19 00:00:00,1083,3,NB_OS,1,North,17,0,,18350,0,0,17,0,0,0,0
2015-11-19 00:00:00,1083,4,SB_OS,2,South,29,0,,17529,103,1,25,0,1,2,0
2015-11-19 00:00:00,1083,5,SB_MID,2,South,67,0,,18997,30,1,64,0,1,1,0
2015-11-19 00:00:00,1083,6,SB_NS,2,South,75,0,,17693,27,0,73,0,1,1,0
2015-11-19 01:00:00,1083,1,NB_NS,1,North,26,0,,16218,154,0,22,0,2,2,0
2015-11-19 01:00:00,1083,2,NB_MID,1,North,55,0,,17258,36,1,52,0,0,2,0
2015-11-19 01:00:00,1083,3,NB_OS,1,North,14,0,,17341,0,0,14,0,0,0,0
2015-11-19 01:00:00,1083,4,SB_OS,2,South,11,0,,18283,0,0,11,0,0,0,0
2015-11-19 01:00:00,1083,5,SB_MID,2,South,36,0,,18187,83,2,31,0,3,0,0
2015-11-19 01:00:00,1083,6,SB_NS,2,South,54,0,,17644,74,1,49,0,4,0,0
2015-11-19 02:00:00,1083,1,NB_NS,1,North,26,0,,17810,77,1,23,0,1,1,0
2015-11-19 02:00:00,1083,2,NB_MID,1,North,33,0,,18603,212,0,26,0,5,2,0
2015-11-19 02:00:00,1083,3,NB_OS,1,North,5,0,,16278,0,0,5,0,0,0,0
2015-11-19 02:00:00,1083,4,SB_OS,2,South,7,0,,17262,0,0,7,0,0,0,0
2015-11-19 02:00:00,1083,5,SB_MID,2,South,27,0,,18323,74,0,25,0,2,0,0
2015-11-19 02:00:00,1083,6,SB_NS,2,South,42,0,,18565,24,1,40,0,1,0,0
2015-11-19 03:00:00,1083,1,NB_NS,1,North,36,0,,17739,83,0,33,0,3,0,0
2015-11-19 03:00:00,1083,2,NB_MID,1,North,28,0,,17778,71,0,26,0,0,2,0
2015-11-19 03:00:00,1083,3,NB_OS,1,North,1,0,,19167,0,0,1,0,0,0,0
2015-11-19 03:00:00,1083,4,SB_OS,2,South,4,0,,13194,0,1,3,0,0,0,0
2015-11-19 03:00:00,1083,5,SB_MID,2,South,24,0,,18333,125,2,19,0,3,0,0
2015-11-19 03:00:00,1083,6,SB_NS,2,South,34,0,,17328,235,0,26,0,7,1,0
2015-11-19 04:00:00,1083,1,NB_NS,1,North,60,0,,17357,100,1,53,0,5,1,0
2015-11-19 04:00:00,1083,2,NB_MID,1,North,47,0,,18186,64,0,44,0,2,1,0
2015-11-19 04:00:00,1083,3,NB_OS,1,North,17,0,,17337,0,0,17,0,0,0,0
2015-11-19 04:00:00,1083,4,SB_OS,2,South,10,0,,16778,0,3,7,0,0,0,0
